タイトル,プロパティ," 1",ファイル
,時刻,作業内容,
,8:00,,
,6:45,トレーニング、歯磨き、鏡アファメーション,
,7:00,瞑想、アメプレス稼働、メモ,
,12:00,,
,14:00,心歩塾向けHP、MAセットプラン詰める,
,13:00,メモの改変、大志さん動画をみる,
,16:00,第１期生の募集の用意（今月中に募集）,
,10:30,塾生が１〜２週間で集客の流れを構築するために何をするか具体的にして、そのスケジュールを作る,
,15:00,相馬さんの集客の流れ構築スケジュール,
,11:00,,
,9:00,最善を尽くすために今やるべきことを見直す,
,21:00,,
,17:00,川本さん打ち合わせ用意,
,22:00,,
,19:00,食事,
,18:00,,
,24:00,成功映像などを見る,
,23:00,メモの改善,
,20:00,,
,1:00,,
